Date;Time;DateTime;Country;DC_Power;AC_Power;Ambient_Temperature;Module_Temperature;Irradiation;Day;Month;Hour;Daily_Yield;Total_Yield
24/07/2024;0;24/07/2024 00:00;India;0.0;0.0;36.71;41.67;0.0;24;7;0;417.715;1974924.163
24/07/2024;1;24/07/2024 01:00;India;0.0;0.0;36.31;40.42;0.0;24;7;1;417.715;1975341.878
24/07/2024;2;24/07/2024 02:00;India;0.0;0.0;37.01;42.32;0.0;24;7;2;417.715;1975759.5929999999
24/07/2024;3;24/07/2024 03:00;India;0.0;0.0;35.86;40.98;0.0;24;7;3;417.715;1976177.308
24/07/2024;4;24/07/2024 04:00;India;0.0;0.0;34.68;40.88;0.0;24;7;4;417.715;1976595.023
24/07/2024;5;24/07/2024 05:00;India;0.0;0.0;36.09;40.74;0.024;24;7;5;417.715;1977012.738
24/07/2024;6;24/07/2024 06:00;India;11.194;10.022;36.5;39.89;0.199;24;7;6;417.715;1977430.453
24/07/2024;7;24/07/2024 07:00;India;18.799;18.166;36.71;40.87;0.277;24;7;7;417.715;1977848.168
24/07/2024;8;24/07/2024 08:00;India;26.861;25.982;35.55;40.3;0.469;24;7;8;417.715;1978265.883
24/07/2024;9;24/07/2024 09:00;India;38.598;36.013;36.29;41.99;0.638;24;7;9;417.715;1978683.598
24/07/2024;10;24/07/2024 10:00;India;49.369;44.36;36.13;42.43;0.811;24;7;10;417.715;1979101.313
24/07/2024;11;24/07/2024 11:00;India;56.868;50.169;36.36;42.09;0.969;24;7;11;417.715;1979519.028
24/07/2024;12;24/07/2024 12:00;India;60.796;53.278;37.15;42.62;0.983;24;7;12;417.715;1979936.743
24/07/2024;13;24/07/2024 13:00;India;54.857;51.861;36.24;43.3;0.928;24;7;13;417.715;1980354.458
24/07/2024;14;24/07/2024 14:00;India;49.269;44.791;37.13;40.74;0.831;24;7;14;417.715;1980772.173
24/07/2024;15;24/07/2024 15:00;India;37.235;33.62;36.45;41.25;0.658;24;7;15;417.715;1981189.888
24/07/2024;16;24/07/2024 16:00;India;24.259;21.701;36.44;43.49;0.411;24;7;16;417.715;1981607.603
24/07/2024;17;24/07/2024 17:00;India;17.992;16.697;36.71;40.62;0.322;24;7;17;417.715;1982025.318
24/07/2024;18;24/07/2024 18:00;India;11.493;11.055;35.54;41.04;0.197;24;7;18;417.715;1982443.033
24/07/2024;19;24/07/2024 19:00;India;0.0;0.0;35.98;41.04;0.0;24;7;19;417.715;1982860.748
24/07/2024;20;24/07/2024 20:00;India;0.0;0.0;35.73;42.28;0.016;24;7;20;417.715;1983278.463
24/07/2024;21;24/07/2024 21:00;India;0.0;0.0;36.34;39.65;0.023;24;7;21;417.715;1983696.178
24/07/2024;22;24/07/2024 22:00;India;0.0;0.0;36.26;39.41;0.029;24;7;22;417.715;1984113.893
24/07/2024;23;24/07/2024 23:00;India;0.0;0.0;36.83;42.13;0.013;24;7;23;417.715;1984531.608
24/07/2024;0;24/07/2024 00:00;Australia;0.0;0.0;29.71;33.33;0.0;24;7;0;365.136;1955509.92
24/07/2024;1;24/07/2024 01:00;Australia;0.0;0.0;29.63;35.93;0.0;24;7;1;365.136;1955875.056
24/07/2024;2;24/07/2024 02:00;Australia;0.0;0.0;30.13;35.46;0.0;24;7;2;365.136;1956240.192
24/07/2024;3;24/07/2024 03:00;Australia;0.0;0.0;30.77;35.12;0.0;24;7;3;365.136;1956605.328
24/07/2024;4;24/07/2024 04:00;Australia;0.0;0.0;29.63;33.9;0.0;24;7;4;365.136;1956970.464
24/07/2024;5;24/07/2024 05:00;Australia;0.0;0.0;29.97;35.92;0.0;24;7;5;365.136;1957335.6
24/07/2024;6;24/07/2024 06:00;Australia;0.0;0.0;30.32;33.81;0.014;24;7;6;365.136;1957700.736
24/07/2024;7;24/07/2024 07:00;Australia;8.981;7.553;30.17;36.32;0.141;24;7;7;365.136;1958065.872
24/07/2024;8;24/07/2024 08:00;Australia;18.245;15.897;30.69;35.48;0.298;24;7;8;365.136;1958431.008
24/07/2024;9;24/07/2024 09:00;Australia;28.42;26.347;29.3;36.93;0.505;24;7;9;365.136;1958796.144
24/07/2024;10;24/07/2024 10:00;Australia;49.019;44.268;29.64;35.3;0.762;24;7;10;365.136;1959161.28
24/07/2024;11;24/07/2024 11:00;Australia;66.798;61.029;30.01;36.48;0.972;24;7;11;365.136;1959526.416
24/07/2024;12;24/07/2024 12:00;Australia;62.428;56.04;29.83;33.95;0.986;24;7;12;365.136;1959891.552
24/07/2024;13;24/07/2024 13:00;Australia;63.985;57.422;29.27;34.66;0.978;24;7;13;365.136;1960256.688
24/07/2024;14;24/07/2024 14:00;Australia;45.349;41.438;29.38;33.14;0.733;24;7;14;365.136;1960621.824
24/07/2024;15;24/07/2024 15:00;Australia;32.862;30.339;30.26;33.91;0.524;24;7;15;365.136;1960986.96
24/07/2024;16;24/07/2024 16:00;Australia;18.279;15.736;29.86;36.0;0.283;24;7;16;365.136;1961352.096
24/07/2024;17;24/07/2024 17:00;Australia;9.491;9.067;29.1;34.86;0.129;24;7;17;365.136;1961717.232
24/07/2024;18;24/07/2024 18:00;Australia;0.0;0.0;29.95;37.84;0.039;24;7;18;365.136;1962082.368
24/07/2024;19;24/07/2024 19:00;Australia;0.0;0.0;30.58;34.49;0.001;24;7;19;365.136;1962447.504
24/07/2024;20;24/07/2024 20:00;Australia;0.0;0.0;30.18;34.02;0.002;24;7;20;365.136;1962812.64
24/07/2024;21;24/07/2024 21:00;Australia;0.0;0.0;28.84;33.52;0.006;24;7;21;365.136;1963177.776
24/07/2024;22;24/07/2024 22:00;Australia;0.0;0.0;29.87;36.63;0.009;24;7;22;365.136;1963542.912
24/07/2024;23;24/07/2024 23:00;Australia;0.0;0.0;29.61;35.03;0.022;24;7;23;365.136;1963908.048
25/07/2024;0;25/07/2024 00:00;Norway;0.0;0.0;16.94;24.98;0.012;25;7;0;459.456;1775867.376
25/07/2024;1;25/07/2024 01:00;Norway;0.0;0.0;16.83;22.06;0.0;25;7;1;459.456;1776326.832
25/07/2024;2;25/07/2024 02:00;Norway;0.0;0.0;17.63;20.75;0.014;25;7;2;459.456;1776786.288
25/07/2024;3;25/07/2024 03:00;Norway;0.0;0.0;17.3;22.79;0.0;25;7;3;459.456;1777245.744
25/07/2024;4;25/07/2024 04:00;Norway;8.753;7.704;16.43;21.47;0.181;25;7;4;459.456;1777705.2
25/07/2024;5;25/07/2024 05:00;Norway;13.142;11.595;16.84;21.54;0.262;25;7;5;459.456;1778164.656
25/07/2024;6;25/07/2024 06:00;Norway;17.726;15.788;16.97;21.79;0.33;25;7;6;459.456;1778624.112
25/07/2024;7;25/07/2024 07:00;Norway;28.141;24.928;17.17;21.68;0.553;25;7;7;459.456;1779083.568
25/07/2024;8;25/07/2024 08:00;Norway;28.125;24.532;17.47;21.73;0.544;25;7;8;459.456;1779543.024
25/07/2024;9;25/07/2024 09:00;Norway;40.587;35.563;17.38;24.21;0.786;25;7;9;459.456;1780002.48
25/07/2024;10;25/07/2024 10:00;Norway;42.72;37.482;16.47;23.6;0.827;25;7;10;459.456;1780461.936
25/07/2024;11;25/07/2024 11:00;Norway;49.031;44.637;17.4;21.96;0.963;25;7;11;459.456;1780921.392
25/07/2024;12;25/07/2024 12:00;Norway;51.636;47.432;17.14;22.13;1.043;25;7;12;459.456;1781380.848
25/07/2024;13;25/07/2024 13:00;Norway;52.483;45.871;17.09;22.19;1.037;25;7;13;459.456;1781840.304
25/07/2024;14;25/07/2024 14:00;Norway;42.299;37.331;16.11;24.97;0.835;25;7;14;459.456;1782299.76
25/07/2024;15;25/07/2024 15:00;Norway;41.0;37.444;17.08;24.63;0.833;25;7;15;459.456;1782759.216
25/07/2024;16;25/07/2024 16:00;Norway;31.463;29.184;17.28;22.1;0.59;25;7;16;459.456;1783218.672
25/07/2024;17;25/07/2024 17:00;Norway;24.935;22.488;16.74;21.28;0.498;25;7;17;459.456;1783678.128
25/07/2024;18;25/07/2024 18:00;Norway;18.828;17.261;17.09;21.85;0.366;25;7;18;459.456;1784137.584
25/07/2024;19;25/07/2024 19:00;Norway;13.229;12.353;17.58;22.97;0.313;25;7;19;459.456;1784597.04
25/07/2024;20;25/07/2024 20:00;Norway;8.426;7.863;16.84;23.89;0.17;25;7;20;459.456;1785056.496
25/07/2024;21;25/07/2024 21:00;Norway;0.0;0.0;16.38;23.1;0.0;25;7;21;459.456;1785515.952
25/07/2024;22;25/07/2024 22:00;Norway;0.0;0.0;17.74;21.33;0.0;25;7;22;459.456;1785975.408
25/07/2024;23;25/07/2024 23:00;Norway;0.0;0.0;16.4;24.1;0.039;25;7;23;459.456;1786434.864
25/07/2024;0;25/07/2024 00:00;Brazil;0.0;0.0;29.17;35.32;0.0;25;7;0;431.03;2249506.958
25/07/2024;1;25/07/2024 01:00;Brazil;0.0;0.0;28.79;34.39;0.0;25;7;1;431.03;2249937.988
25/07/2024;2;25/07/2024 02:00;Brazil;0.0;0.0;29.07;33.59;0.054;25;7;2;431.03;2250369.018
25/07/2024;3;25/07/2024 03:00;Brazil;0.0;0.0;28.73;33.8;0.014;25;7;3;431.03;2250800.048
25/07/2024;4;25/07/2024 04:00;Brazil;0.0;0.0;28.44;35.22;0.035;25;7;4;431.03;2251231.078
25/07/2024;5;25/07/2024 05:00;Brazil;0.0;0.0;29.28;34.45;0.0;25;7;5;431.03;2251662.108
25/07/2024;6;25/07/2024 06:00;Brazil;0.0;0.0;28.31;33.79;0.0;25;7;6;431.03;2252093.138
25/07/2024;7;25/07/2024 07:00;Brazil;13.672;12.723;29.23;33.68;0.211;25;7;7;431.03;2252524.168
25/07/2024;8;25/07/2024 08:00;Brazil;24.483;22.399;29.57;35.14;0.37;25;7;8;431.03;2252955.198
25/07/2024;9;25/07/2024 09:00;Brazil;38.733;35.514;29.32;32.24;0.538;25;7;9;431.03;2253386.228
25/07/2024;10;25/07/2024 10:00;Brazil;52.799;50.373;29.58;35.39;0.734;25;7;10;431.03;2253817.258
25/07/2024;11;25/07/2024 11:00;Brazil;68.584;61.931;29.29;35.48;0.972;25;7;11;431.03;2254248.288
25/07/2024;12;25/07/2024 12:00;Brazil;67.908;60.183;28.98;34.37;0.935;25;7;12;431.03;2254679.318
25/07/2024;13;25/07/2024 13:00;Brazil;68.028;59.406;29.0;33.62;0.946;25;7;13;431.03;2255110.348
25/07/2024;14;25/07/2024 14:00;Brazil;53.173;49.625;29.26;33.34;0.763;25;7;14;431.03;2255541.378
25/07/2024;15;25/07/2024 15:00;Brazil;40.07;38.546;28.65;35.81;0.582;25;7;15;431.03;2255972.408
25/07/2024;16;25/07/2024 16:00;Brazil;28.101;26.13;28.95;34.87;0.394;25;7;16;431.03;2256403.438
25/07/2024;17;25/07/2024 17:00;Brazil;15.295;14.2;28.81;34.73;0.235;25;7;17;431.03;2256834.468
25/07/2024;18;25/07/2024 18:00;Brazil;0.0;0.0;29.18;32.94;0.007;25;7;18;431.03;2257265.498
25/07/2024;19;25/07/2024 19:00;Brazil;0.0;0.0;29.36;35.29;0.0;25;7;19;431.03;2257696.528
25/07/2024;20;25/07/2024 20:00;Brazil;0.0;0.0;29.52;34.29;0.016;25;7;20;431.03;2258127.558
25/07/2024;21;25/07/2024 21:00;Brazil;0.0;0.0;28.75;34.75;0.013;25;7;21;431.03;2258558.588
25/07/2024;22;25/07/2024 22:00;Brazil;0.0;0.0;28.5;34.62;0.016;25;7;22;431.03;2258989.618
25/07/2024;23;25/07/2024 23:00;Brazil;0.0;0.0;28.28;34.28;0.0;25;7;23;431.03;2259420.648
25/07/2024;0;25/07/2024 00:00;India;0.0;0.0;36.51;41.4;0.0;25;7;0;406.867;1984938.475
25/07/2024;1;25/07/2024 01:00;India;0.0;0.0;36.4;40.57;0.0;25;7;1;406.867;1985345.342
25/07/2024;2;25/07/2024 02:00;India;0.0;0.0;37.06;42.27;0.0;25;7;2;406.867;1985752.209
25/07/2024;3;25/07/2024 03:00;India;0.0;0.0;36.64;42.99;0.009;25;7;3;406.867;1986159.076
25/07/2024;4;25/07/2024 04:00;India;0.0;0.0;36.1;41.41;0.0;25;7;4;406.867;1986565.943
25/07/2024;5;25/07/2024 05:00;India;0.0;0.0;36.12;41.8;0.0;25;7;5;406.867;1986972.81
25/07/2024;6;25/07/2024 06:00;India;9.942;9.419;36.35;41.39;0.166;25;7;6;406.867;1987379.677
25/07/2024;7;25/07/2024 07:00;India;17.215;15.405;35.68;40.89;0.262;25;7;7;406.867;1987786.544
25/07/2024;8;25/07/2024 08:00;India;26.139;24.628;35.94;42.04;0.486;25;7;8;406.867;1988193.411
25/07/2024;9;25/07/2024 09:00;India;41.975;37.484;35.7;39.43;0.697;25;7;9;406.867;1988600.278
25/07/2024;10;25/07/2024 10:00;India;46.533;42.419;36.59;40.51;0.802;25;7;10;406.867;1989007.145
25/07/2024;11;25/07/2024 11:00;India;54.55;50.43;37.28;41.29;0.929;25;7;11;406.867;1989414.012
25/07/2024;12;25/07/2024 12:00;India;52.22;49.043;36.53;40.98;0.845;25;7;12;406.867;1989820.879
25/07/2024;13;25/07/2024 13:00;India;56.485;48.558;36.9;42.87;0.953;25;7;13;406.867;1990227.746
25/07/2024;14;25/07/2024 14:00;India;47.5;44.214;35.49;39.73;0.775;25;7;14;406.867;1990634.613
25/07/2024;15;25/07/2024 15:00;India;37.288;35.337;36.17;42.21;0.619;25;7;15;406.867;1991041.48
25/07/2024;16;25/07/2024 16:00;India;27.598;24.968;36.15;41.11;0.45;25;7;16;406.867;1991448.347
25/07/2024;17;25/07/2024 17:00;India;17.009;14.747;35.08;39.71;0.273;25;7;17;406.867;1991855.214
25/07/2024;18;25/07/2024 18:00;India;10.98;10.215;35.96;41.36;0.162;25;7;18;406.867;1992262.081
25/07/2024;19;25/07/2024 19:00;India;0.0;0.0;36.51;40.39;0.0;25;7;19;406.867;1992668.948
25/07/2024;20;25/07/2024 20:00;India;0.0;0.0;34.69;40.29;0.027;25;7;20;406.867;1993075.815
25/07/2024;21;25/07/2024 21:00;India;0.0;0.0;35.89;39.17;0.0;25;7;21;406.867;1993482.682
25/07/2024;22;25/07/2024 22:00;India;0.0;0.0;35.89;40.72;0.012;25;7;22;406.867;1993889.5489999999
25/07/2024;23;25/07/2024 23:00;India;0.0;0.0;35.98;39.94;0.005;25;7;23;406.867;1994296.416
25/07/2024;0;25/07/2024 00:00;Australia;0.0;0.0;29.67;34.45;0.003;25;7;0;358.629;1964266.677
25/07/2024;1;25/07/2024 01:00;Australia;0.0;0.0;30.26;34.54;0.021;25;7;1;358.629;1964625.306
25/07/2024;2;25/07/2024 02:00;Australia;0.0;0.0;30.11;34.57;0.024;25;7;2;358.629;1964983.935
25/07/2024;3;25/07/2024 03:00;Australia;0.0;0.0;29.73;35.62;0.0;25;7;3;358.629;1965342.564
25/07/2024;4;25/07/2024 04:00;Australia;0.0;0.0;29.31;31.48;0.0;25;7;4;358.629;1965701.193
25/07/2024;5;25/07/2024 05:00;Australia;0.0;0.0;29.64;33.68;0.006;25;7;5;358.629;1966059.822
25/07/2024;6;25/07/2024 06:00;Australia;0.0;0.0;30.62;34.56;0.0;25;7;6;358.629;1966418.451
25/07/2024;7;25/07/2024 07:00;Australia;8.684;7.87;30.35;34.8;0.123;25;7;7;358.629;1966777.08
25/07/2024;8;25/07/2024 08:00;Australia;19.003;17.108;29.09;34.76;0.309;25;7;8;358.629;1967135.709
25/07/2024;9;25/07/2024 09:00;Australia;31.513;28.474;29.55;36.63;0.469;25;7;9;358.629;1967494.338
25/07/2024;10;25/07/2024 10:00;Australia;48.941;41.665;30.55;33.83;0.731;25;7;10;358.629;1967852.967
25/07/2024;11;25/07/2024 11:00;Australia;58.048;49.698;30.27;35.53;0.892;25;7;11;358.629;1968211.596
25/07/2024;12;25/07/2024 12:00;Australia;65.966;58.955;29.47;36.5;1.014;25;7;12;358.629;1968570.225
25/07/2024;13;25/07/2024 13:00;Australia;62.759;58.574;29.75;35.52;0.97;25;7;13;358.629;1968928.854
25/07/2024;14;25/07/2024 14:00;Australia;48.136;42.729;29.2;35.98;0.733;25;7;14;358.629;1969287.483
25/07/2024;15;25/07/2024 15:00;Australia;32.089;27.821;29.06;34.72;0.48;25;7;15;358.629;1969646.112
25/07/2024;16;25/07/2024 16:00;Australia;19.714;17.83;30.16;35.18;0.323;25;7;16;358.629;1970004.741
25/07/2024;17;25/07/2024 17:00;Australia;8.703;7.905;28.82;33.64;0.147;25;7;17;358.629;1970363.37
25/07/2024;18;25/07/2024 18:00;Australia;0.0;0.0;29.55;34.16;0.0;25;7;18;358.629;1970721.999
25/07/2024;19;25/07/2024 19:00;Australia;0.0;0.0;30.01;33.19;0.012;25;7;19;358.629;1971080.628
25/07/2024;20;25/07/2024 20:00;Australia;0.0;0.0;30.54;36.8;0.0;25;7;20;358.629;1971439.257
25/07/2024;21;25/07/2024 21:00;Australia;0.0;0.0;30.06;34.88;0.0;25;7;21;358.629;1971797.886
25/07/2024;22;25/07/2024 22:00;Australia;0.0;0.0;30.68;35.3;0.0;25;7;22;358.629;1972156.515
25/07/2024;23;25/07/2024 23:00;Australia;0.0;0.0;28.93;34.35;0.0;25;7;23;358.629;1972515.144
26/07/2024;0;26/07/2024 00:00;Norway;0.0;0.0;16.73;21.35;0.0;26;7;0;465.273;1786900.137
26/07/2024;1;26/07/2024 01:00;Norway;0.0;0.0;16.94;22.24;0.0;26;7;1;465.273;1787365.41
26/07/2024;2;26/07/2024 02:00;Norway;0.0;0.0;16.94;23.24;0.0;26;7;2;465.273;1787830.683
26/07/2024;3;26/07/2024 03:00;Norway;0.0;0.0;16.62;21.51;0.0;26;7;3;465.273;1788295.956
26/07/2024;4;26/07/2024 04:00;Norway;7.93;7.014;17.23;20.54;0.13;26;7;4;465.273;1788761.229
26/07/2024;5;26/07/2024 05:00;Norway;11.89;9.885;17.5;20.02;0.235;26;7;5;465.273;1789226.502
26/07/2024;6;26/07/2024 06:00;Norway;19.845;17.618;17.53;22.03;0.383;26;7;6;465.273;1789691.775
26/07/2024;7;26/07/2024 07:00;Norway;24.996;23.324;17.96;23.12;0.538;26;7;7;465.273;1790157.048
26/07/2024;8;26/07/2024 08:00;Norway;33.317;31.003;17.2;20.73;0.663;26;7;8;465.273;1790622.321
26/07/2024;9;26/07/2024 09:00;Norway;39.625;35.02;17.51;22.03;0.793;26;7;9;465.273;1791087.594
26/07/2024;10;26/07/2024 10:00;Norway;47.474;44.486;17.74;21.54;0.92;26;7;10;465.273;1791552.867
26/07/2024;11;26/07/2024 11:00;Norway;46.011;43.276;17.17;22.75;0.908;26;7;11;465.273;1792018.14
26/07/2024;12;26/07/2024 12:00;Norway;44.166;39.895;17.12;23.17;0.869;26;7;12;465.273;1792483.413
26/07/2024;13;26/07/2024 13:00;Norway;45.563;42.524;16.63;20.94;0.923;26;7;13;465.273;1792948.686
26/07/2024;14;26/07/2024 14:00;Norway;48.848;43.682;16.49;21.63;0.96;26;7;14;465.273;1793413.959
26/07/2024;15;26/07/2024 15:00;Norway;40.676;36.513;17.58;23.4;0.826;26;7;15;465.273;1793879.232
26/07/2024;16;26/07/2024 16:00;Norway;34.681;32.575;16.75;21.78;0.653;26;7;16;465.273;1794344.505
26/07/2024;17;26/07/2024 17:00;Norway;23.137;21.01;17.0;22.46;0.465;26;7;17;465.273;1794809.778
26/07/2024;18;26/07/2024 18:00;Norway;19.024;17.396;17.51;23.54;0.391;26;7;18;465.273;1795275.051
26/07/2024;19;26/07/2024 19:00;Norway;13.925;12.404;17.31;21.71;0.259;26;7;19;465.273;1795740.324
26/07/2024;20;26/07/2024 20:00;Norway;8.735;7.648;16.7;23.03;0.132;26;7;20;465.273;1796205.597
26/07/2024;21;26/07/2024 21:00;Norway;0.0;0.0;17.7;22.79;0.0;26;7;21;465.273;1796670.8699999999
26/07/2024;22;26/07/2024 22:00;Norway;0.0;0.0;16.92;22.32;0.0;26;7;22;465.273;1797136.143
26/07/2024;23;26/07/2024 23:00;Norway;0.0;0.0;17.42;21.44;0.0;26;7;23;465.273;1797601.416
26/07/2024;0;26/07/2024 00:00;Brazil;0.0;0.0;29.23;35.15;0.0;26;7;0;430.601;2259851.249
26/07/2024;1;26/07/2024 01:00;Brazil;0.0;0.0;28.88;33.26;0.004;26;7;1;430.601;2260281.85
26/07/2024;2;26/07/2024 02:00;Brazil;0.0;0.0;28.19;33.53;0.0;26;7;2;430.601;2260712.451
26/07/2024;3;26/07/2024 03:00;Brazil;0.0;0.0;28.85;34.71;0.003;26;7;3;430.601;2261143.052
26/07/2024;4;26/07/2024 04:00;Brazil;0.0;0.0;28.63;34.19;0.0;26;7;4;430.601;2261573.653
26/07/2024;5;26/07/2024 05:00;Brazil;0.0;0.0;28.68;34.29;0.026;26;7;5;430.601;2262004.254
26/07/2024;6;26/07/2024 06:00;Brazil;0.0;0.0;28.83;33.62;0.0;26;7;6;430.601;2262434.855
26/07/2024;7;26/07/2024 07:00;Brazil;15.406;14.145;29.47;34.38;0.244;26;7;7;430.601;2262865.456
26/07/2024;8;26/07/2024 08:00;Brazil;26.58;24.214;28.38;33.96;0.352;26;7;8;430.601;2263296.057
26/07/2024;9;26/07/2024 09:00;Brazil;37.726;34.017;29.12;31.69;0.538;26;7;9;430.601;2263726.658
26/07/2024;10;26/07/2024 10:00;Brazil;53.418;49.828;29.2;33.9;0.758;26;7;10;430.601;2264157.259
26/07/2024;11;26/07/2024 11:00;Brazil;65.522;62.518;29.59;35.4;0.938;26;7;11;430.601;2264587.86
26/07/2024;12;26/07/2024 12:00;Brazil;63.824;61.933;28.73;35.47;0.9;26;7;12;430.601;2265018.461
26/07/2024;13;26/07/2024 13:00;Brazil;68.052;60.97;29.23;32.2;0.967;26;7;13;430.601;2265449.062
26/07/2024;14;26/07/2024 14:00;Brazil;52.762;49.389;28.38;34.29;0.733;26;7;14;430.601;2265879.663
26/07/2024;15;26/07/2024 15:00;Brazil;37.062;33.193;29.39;35.11;0.555;26;7;15;430.601;2266310.264
26/07/2024;16;26/07/2024 16:00;Brazil;27.615;25.927;28.32;32.44;0.383;26;7;16;430.601;2266740.865
26/07/2024;17;26/07/2024 17:00;Brazil;15.608;14.467;29.03;34.67;0.267;26;7;17;430.601;2267171.466
26/07/2024;18;26/07/2024 18:00;Brazil;0.0;0.0;28.99;33.75;0.0;26;7;18;430.601;2267602.067
26/07/2024;19;26/07/2024 19:00;Brazil;0.0;0.0;28.45;33.01;0.001;26;7;19;430.601;2268032.668
26/07/2024;20;26/07/2024 20:00;Brazil;0.0;0.0;28.71;34.78;0.015;26;7;20;430.601;2268463.269
26/07/2024;21;26/07/2024 21:00;Brazil;0.0;0.0;29.01;33.81;0.0;26;7;21;430.601;2268893.87
26/07/2024;22;26/07/2024 22:00;Brazil;0.0;0.0;28.74;33.66;0.0;26;7;22;430.601;2269324.471
26/07/2024;23;26/07/2024 23:00;Brazil;0.0;0.0;28.22;34.02;0.006;26;7;23;430.601;2269755.072
26/07/2024;0;26/07/2024 00:00;India;0.0;0.0;36.15;39.84;0.004;26;7;0;429.124;1994725.54
26/07/2024;1;26/07/2024 01:00;India;0.0;0.0;36.08;39.59;0.0;26;7;1;429.124;1995154.664
26/07/2024;2;26/07/2024 02:00;India;0.0;0.0;36.11;40.67;0.0;26;7;2;429.124;1995583.788
26/07/2024;3;26/07/2024 03:00;India;0.0;0.0;36.21;41.09;0.0;26;7;3;429.124;1996012.912
26/07/2024;4;26/07/2024 04:00;India;0.0;0.0;36.42;41.13;0.028;26;7;4;429.124;1996442.036
26/07/2024;5;26/07/2024 05:00;India;0.0;0.0;36.0;41.15;0.007;26;7;5;429.124;1996871.16
26/07/2024;6;26/07/2024 06:00;India;10.402;9.723;36.21;40.34;0.179;26;7;6;429.124;1997300.284
26/07/2024;7;26/07/2024 07:00;India;19.269;18.106;36.1;42.83;0.359;26;7;7;429.124;1997729.408
26/07/2024;8;26/07/2024 08:00;India;31.078;29.708;36.6;41.88;0.497;26;7;8;429.124;1998158.532
26/07/2024;9;26/07/2024 09:00;India;39.082;36.891;35.7;41.92;0.682;26;7;9;429.124;1998587.656
26/07/2024;10;26/07/2024 10:00;India;46.57;41.303;35.14;40.4;0.759;26;7;10;429.124;1999016.78
26/07/2024;11;26/07/2024 11:00;India;56.083;53.695;36.39;41.08;0.961;26;7;11;429.124;1999445.904
26/07/2024;12;26/07/2024 12:00;India;58.653;53.652;34.92;43.46;1.01;26;7;12;429.124;1999875.028
26/07/2024;13;26/07/2024 13:00;India;59.552;52.795;35.51;39.35;1.024;26;7;13;429.124;2000304.152
26/07/2024;14;26/07/2024 14:00;India;51.198;46.325;35.75;40.95;0.826;26;7;14;429.124;2000733.276
26/07/2024;15;26/07/2024 15:00;India;38.746;34.59;35.35;42.31;0.63;26;7;15;429.124;2001162.4
26/07/2024;16;26/07/2024 16:00;India;28.657;25.69;36.61;42.99;0.504;26;7;16;429.124;2001591.524
26/07/2024;17;26/07/2024 17:00;India;18.915;17.022;36.06;39.65;0.345;26;7;17;429.124;2002020.648
26/07/2024;18;26/07/2024 18:00;India;10.573;9.624;36.93;41.43;0.171;26;7;18;429.124;2002449.7719999999
26/07/2024;19;26/07/2024 19:00;India;0.0;0.0;36.11;40.44;0.001;26;7;19;429.124;2002878.896
26/07/2024;20;26/07/2024 20:00;India;0.0;0.0;35.89;42.57;0.0;26;7;20;429.124;2003308.02
26/07/2024;21;26/07/2024 21:00;India;0.0;0.0;35.94;39.9;0.01;26;7;21;429.124;2003737.144
26/07/2024;22;26/07/2024 22:00;India;0.0;0.0;36.51;40.6;0.012;26;7;22;429.124;2004166.268
26/07/2024;23;26/07/2024 23:00;India;0.0;0.0;36.49;41.55;0.057;26;7;23;429.124;2004595.392
26/07/2024;0;26/07/2024 00:00;Australia;0.0;0.0;29.21;34.47;0.0;26;7;0;371.55899999999997;1972886.703
26/07/2024;1;26/07/2024 01:00;Australia;0.0;0.0;29.69;32.02;0.0;26;7;1;371.55899999999997;1973258.262
26/07/2024;2;26/07/2024 02:00;Australia;0.0;0.0;30.04;35.36;0.026;26;7;2;371.55899999999997;1973629.821
26/07/2024;3;26/07/2024 03:00;Australia;0.0;0.0;29.58;35.44;0.014;26;7;3;371.55899999999997;1974001.38
26/07/2024;4;26/07/2024 04:00;Australia;0.0;0.0;29.42;34.19;0.0;26;7;4;371.55899999999997;1974372.939
26/07/2024;5;26/07/2024 05:00;Australia;0.0;0.0;29.84;33.91;0.025;26;7;5;371.55899999999997;1974744.498
26/07/2024;6;26/07/2024 06:00;Australia;0.0;0.0;30.45;36.31;0.0;26;7;6;371.55899999999997;1975116.057
26/07/2024;7;26/07/2024 07:00;Australia;9.753;9.182;29.83;36.45;0.16;26;7;7;371.55899999999997;1975487.616
26/07/2024;8;26/07/2024 08:00;Australia;19.6;16.957;29.6;33.39;0.242;26;7;8;371.55899999999997;1975859.175
26/07/2024;9;26/07/2024 09:00;Australia;33.306;29.386;30.0;35.71;0.497;26;7;9;371.55899999999997;1976230.734
26/07/2024;10;26/07/2024 10:00;Australia;46.922;42.096;29.27;35.11;0.704;26;7;10;371.55899999999997;1976602.293
26/07/2024;11;26/07/2024 11:00;Australia;61.647;57.285;29.69;35.15;0.936;26;7;11;371.55899999999997;1976973.852
26/07/2024;12;26/07/2024 12:00;Australia;66.977;60.032;29.49;35.73;1.05;26;7;12;371.55899999999997;1977345.411
26/07/2024;13;26/07/2024 13:00;Australia;64.547;59.794;29.91;34.65;1.023;26;7;13;371.55899999999997;1977716.97
26/07/2024;14;26/07/2024 14:00;Australia;48.255;42.402;29.86;34.18;0.756;26;7;14;371.55899999999997;1978088.529
26/07/2024;15;26/07/2024 15:00;Australia;32.442;29.431;29.91;33.59;0.513;26;7;15;371.55899999999997;1978460.088
